Time,Subject,Midline
5.9531,CTEEG_Control_38,1.6e-6
5.9531,CTEEG_Control_41,3.36e-6
5.9531,CTEEG_Control_42,1.89e-6
5.9531,CTEEG_Control_43,7.27e-7
5.9531,CTEEG_Control_46,1.11e-6
5.9531,CTEEG_Control_47,1.35e-6
5.9531,CTEEG_Control_48,1.14e-6
5.9531,CTEEG_Control_51,1.12e-6
5.9531,CTEEG_Control_52,1.03e-6
5.9531,CTEEG_Control_53,1.38e-6
5.9531,CTEEG_Control_54,9.55e-7
5.9531,CTEEG_Control_55,8.08e-7
5.9531,CTEEG_Control_56,8.41e-7
5.9531,CTEEG_Control_59,2.74e-6
5.9531,CTEEG_Control_61,1.83e-6
5.9531,CTEEG_Control_62,1.1e-6
5.9531,CTEEG_Control_65,9.09e-7
5.9609,CTEEG_Control_30,1.59e-6
5.9609,CTEEG_Control_31,1.32e-6
5.9609,CTEEG_Control_32,9.9e-7
5.9609,CTEEG_Control_33,1.2e-6
5.9609,CTEEG_Control_34,1.44e-6
5.9609,CTEEG_Control_35,1.46e-6
5.9609,CTEEG_Control_36,2.88e-6
5.9609,CTEEG_Control_37,2.24e-6
5.9609,CTEEG_Control_38,1.58e-6
5.9609,CTEEG_Control_41,3.37e-6
5.9609,CTEEG_Control_42,1.91e-6
5.9609,CTEEG_Control_43,7.44e-7
5.9609,CTEEG_Control_46,1.1e-6
5.9609,CTEEG_Control_47,1.34e-6
5.9609,CTEEG_Control_48,1.14e-6
5.9609,CTEEG_Control_51,1.11e-6
5.9609,CTEEG_Control_52,1.05e-6
5.9609,CTEEG_Control_53,1.34e-6
5.9609,CTEEG_Control_54,9.63e-7
5.9609,CTEEG_Control_55,7.92e-7
5.9609,CTEEG_Control_56,8.58e-7
5.9609,CTEEG_Control_59,2.7e-6
5.9609,CTEEG_Control_61,1.85e-6
5.9609,CTEEG_Control_62,1.09e-6
5.9609,CTEEG_Control_65,9.15e-7
5.9688,CTEEG_Control_30,1.62e-6
5.9688,CTEEG_Control_31,1.34e-6
5.9688,CTEEG_Control_32,9.93e-7
5.9688,CTEEG_Control_33,1.22e-6
5.9688,CTEEG_Control_34,1.48e-6
5.9688,CTEEG_Control_35,1.43e-6
5.9688,CTEEG_Control_36,2.9e-6
5.9688,CTEEG_Control_37,2.21e-6
5.9688,CTEEG_Control_38,1.57e-6
5.9688,CTEEG_Control_41,3.37e-6
5.9688,CTEEG_Control_42,1.94e-6
5.9688,CTEEG_Control_43,7.62e-7
5.9688,CTEEG_Control_46,1.1e-6
5.9688,CTEEG_Control_47,1.32e-6
5.9688,CTEEG_Control_48,1.13e-6
5.9688,CTEEG_Control_51,1.11e-6
5.9688,CTEEG_Control_52,1.06e-6
5.9688,CTEEG_Control_53,1.31e-6
5.9688,CTEEG_Control_54,9.72e-7
5.9688,CTEEG_Control_55,7.76e-7
5.9688,CTEEG_Control_56,8.76e-7
5.9688,CTEEG_Control_59,2.65e-6
5.9688,CTEEG_Control_61,1.88e-6
5.9688,CTEEG_Control_62,1.08e-6
5.9688,CTEEG_Control_65,9.22e-7
5.9766,CTEEG_Control_30,1.65e-6
5.9766,CTEEG_Control_31,1.36e-6
5.9766,CTEEG_Control_32,9.98e-7
5.9766,CTEEG_Control_33,1.24e-6
5.9766,CTEEG_Control_34,1.52e-6
5.9766,CTEEG_Control_35,1.4e-6
5.9766,CTEEG_Control_36,2.92e-6
5.9766,CTEEG_Control_37,2.18e-6
5.9766,CTEEG_Control_38,1.55e-6
5.9766,CTEEG_Control_41,3.37e-6
5.9766,CTEEG_Control_42,1.96e-6
5.9766,CTEEG_Control_43,7.81e-7
5.9766,CTEEG_Control_46,1.09e-6
5.9766,CTEEG_Control_47,1.3e-6
5.9766,CTEEG_Control_48,1.12e-6
5.9766,CTEEG_Control_51,1.1e-6
5.9766,CTEEG_Control_52,1.08e-6
5.9766,CTEEG_Control_53,1.28e-6
5.9766,CTEEG_Control_54,9.8e-7
5.9766,CTEEG_Control_55,7.6e-7
5.9766,CTEEG_Control_56,8.95e-7
5.9766,CTEEG_Control_59,2.61e-6
5.9766,CTEEG_Control_61,1.9e-6
5.9766,CTEEG_Control_62,1.07e-6
5.9766,CTEEG_Control_65,9.27e-7
5.9844,CTEEG_Control_30,1.68e-6
5.9844,CTEEG_Control_31,1.38e-6
5.9844,CTEEG_Control_32,1e-6
5.9844,CTEEG_Control_33,1.26e-6
5.9844,CTEEG_Control_34,1.58e-6
5.9844,CTEEG_Control_35,1.36e-6
5.9844,CTEEG_Control_36,2.93e-6
5.9844,CTEEG_Control_37,2.16e-6
5.9844,CTEEG_Control_38,1.54e-6
5.9844,CTEEG_Control_41,3.37e-6
5.9844,CTEEG_Control_42,1.99e-6
5.9844,CTEEG_Control_43,8e-7
5.9844,CTEEG_Control_46,1.09e-6
5.9844,CTEEG_Control_47,1.28e-6
5.9844,CTEEG_Control_48,1.11e-6
5.9844,CTEEG_Control_51,1.09e-6
5.9844,CTEEG_Control_52,1.1e-6
5.9844,CTEEG_Control_53,1.24e-6
5.9844,CTEEG_Control_54,9.89e-7
5.9844,CTEEG_Control_55,7.45e-7
5.9844,CTEEG_Control_56,9.14e-7
5.9844,CTEEG_Control_59,2.56e-6
5.9844,CTEEG_Control_61,1.92e-6
5.9844,CTEEG_Control_62,1.06e-6
5.9844,CTEEG_Control_65,9.33e-7
5.9922,CTEEG_Control_30,1.71e-6
5.9922,CTEEG_Control_31,1.39e-6
5.9922,CTEEG_Control_32,1.01e-6
5.9922,CTEEG_Control_33,1.28e-6
5.9922,CTEEG_Control_34,1.63e-6
5.9922,CTEEG_Control_35,1.33e-6
5.9922,CTEEG_Control_36,2.95e-6
5.9922,CTEEG_Control_37,2.14e-6
5.9922,CTEEG_Control_38,1.52e-6
5.9922,CTEEG_Control_41,3.36e-6
5.9922,CTEEG_Control_42,2.01e-6
5.9922,CTEEG_Control_43,8.19e-7
5.9922,CTEEG_Control_46,1.08e-6
5.9922,CTEEG_Control_47,1.26e-6
5.9922,CTEEG_Control_48,1.1e-6
5.9922,CTEEG_Control_51,1.08e-6
5.9922,CTEEG_Control_52,1.12e-6
5.9922,CTEEG_Control_53,1.21e-6
5.9922,CTEEG_Control_54,9.97e-7
5.9922,CTEEG_Control_55,7.31e-7
5.9922,CTEEG_Control_56,9.34e-7
5.9922,CTEEG_Control_59,2.51e-6
5.9922,CTEEG_Control_61,1.94e-6
5.9922,CTEEG_Control_62,1.05e-6
5.9922,CTEEG_Control_65,9.38e-7
6,CTEEG_Control_30,1.74e-6
6,CTEEG_Control_31,1.41e-6
6,CTEEG_Control_32,1.02e-6
6,CTEEG_Control_33,1.3e-6
6,CTEEG_Control_34,1.68e-6
6,CTEEG_Control_35,1.3e-6
6,CTEEG_Control_36,2.97e-6
6,CTEEG_Control_37,2.11e-6
6,CTEEG_Control_38,1.5e-6
6,CTEEG_Control_41,3.35e-6
6,CTEEG_Control_42,2.02e-6
6,CTEEG_Control_43,8.38e-7
6,CTEEG_Control_46,1.07e-6
6,CTEEG_Control_47,1.24e-6
6,CTEEG_Control_48,1.09e-6
6,CTEEG_Control_51,1.08e-6
6,CTEEG_Control_52,1.14e-6
6,CTEEG_Control_53,1.18e-6
6,CTEEG_Control_54,1.01e-6
6,CTEEG_Control_55,7.17e-7
6,CTEEG_Control_56,9.55e-7
6,CTEEG_Control_59,2.46e-6
6,CTEEG_Control_61,1.96e-6
6,CTEEG_Control_62,1.04e-6
6,CTEEG_Control_65,9.42e-7
6.0078,CTEEG_Control_30,1.77e-6
6.0078,CTEEG_Control_31,1.43e-6
6.0078,CTEEG_Control_32,1.03e-6
6.0078,CTEEG_Control_33,1.32e-6
6.0078,CTEEG_Control_34,1.74e-6
6.0078,CTEEG_Control_35,1.27e-6
6.0078,CTEEG_Control_36,2.98e-6
6.0078,CTEEG_Control_37,2.1e-6
6.0078,CTEEG_Control_38,1.49e-6
6.0078,CTEEG_Control_41,3.34e-6
6.0078,CTEEG_Control_42,2.04e-6
6.0078,CTEEG_Control_43,8.57e-7
6.0078,CTEEG_Control_46,1.07e-6
6.0078,CTEEG_Control_47,1.22e-6
6.0078,CTEEG_Control_48,1.07e-6
6.0078,CTEEG_Control_51,1.07e-6
6.0078,CTEEG_Control_52,1.15e-6
6.0078,CTEEG_Control_53,1.15e-6
6.0078,CTEEG_Control_54,1.02e-6
6.0078,CTEEG_Control_55,7.05e-7
6.0078,CTEEG_Control_56,9.76e-7
6.0078,CTEEG_Control_59,2.4e-6
6.0078,CTEEG_Control_61,1.97e-6
6.0078,CTEEG_Control_62,1.03e-6
6.0078,CTEEG_Control_65,9.46e-7
6.0156,CTEEG_Control_30,1.8e-6
6.0156,CTEEG_Control_31,1.45e-6
6.0156,CTEEG_Control_32,1.04e-6
6.0156,CTEEG_Control_33,1.34e-6
6.0156,CTEEG_Control_34,1.8e-6
6.0156,CTEEG_Control_35,1.23e-6
6.0156,CTEEG_Control_36,3e-6
6.0156,CTEEG_Control_37,2.08e-6
6.0156,CTEEG_Control_38,1.47e-6
6.0156,CTEEG_Control_41,3.32e-6
6.0156,CTEEG_Control_42,2.05e-6
6.0156,CTEEG_Control_43,8.75e-7
6.0156,CTEEG_Control_46,1.07e-6
6.0156,CTEEG_Control_47,1.2e-6
6.0156,CTEEG_Control_48,1.06e-6
6.0156,CTEEG_Control_51,1.06e-6
6.0156,CTEEG_Control_52,1.17e-6
6.0156,CTEEG_Control_53,1.12e-6
6.0156,CTEEG_Control_54,1.02e-6
6.0156,CTEEG_Control_55,6.93e-7
6.0156,CTEEG_Control_56,9.97e-7
6.0156,CTEEG_Control_59,2.35e-6
6.0156,CTEEG_Control_61,1.99e-6
6.0156,CTEEG_Control_62,1.02e-6
6.0156,CTEEG_Control_65,9.49e-7
6.0234,CTEEG_Control_30,1.83e-6
6.0234,CTEEG_Control_31,1.47e-6
6.0234,CTEEG_Control_32,1.05e-6
6.0234,CTEEG_Control_33,1.37e-6
6.0234,CTEEG_Control_34,1.86e-6
6.0234,CTEEG_Control_35,1.2e-6
6.0234,CTEEG_Control_36,3.01e-6
6.0234,CTEEG_Control_37,2.07e-6
6.0234,CTEEG_Control_38,1.45e-6
6.0234,CTEEG_Control_41,3.3e-6
6.0234,CTEEG_Control_42,2.06e-6
6.0234,CTEEG_Control_43,8.93e-7
6.0234,CTEEG_Control_46,1.08e-6
6.0234,CTEEG_Control_47,1.18e-6
6.0234,CTEEG_Control_48,1.05e-6
6.0234,CTEEG_Control_51,1.06e-6
6.0234,CTEEG_Control_52,1.19e-6
6.0234,CTEEG_Control_53,1.09e-6
6.0234,CTEEG_Control_54,1.04e-6
6.0234,CTEEG_Control_55,6.83e-7
6.0234,CTEEG_Control_56,1.02e-6
6.0234,CTEEG_Control_59,2.29e-6
6.0234,CTEEG_Control_61,2e-6
6.0234,CTEEG_Control_62,1.01e-6
6.0234,CTEEG_Control_65,9.51e-7
6.0312,CTEEG_Control_30,1.86e-6
6.0312,CTEEG_Control_31,1.48e-6
6.0312,CTEEG_Control_32,1.05e-6
6.0312,CTEEG_Control_33,1.39e-6
6.0312,CTEEG_Control_34,1.92e-6
6.0312,CTEEG_Control_35,1.17e-6
6.0312,CTEEG_Control_36,3.02e-6
6.0312,CTEEG_Control_37,2.07e-6
6.0312,CTEEG_Control_38,1.43e-6
6.0312,CTEEG_Control_41,3.27e-6
6.0312,CTEEG_Control_42,2.06e-6
6.0312,CTEEG_Control_43,9.1e-7
6.0312,CTEEG_Control_46,1.08e-6
6.0312,CTEEG_Control_47,1.16e-6
6.0312,CTEEG_Control_48,1.04e-6
6.0312,CTEEG_Control_51,1.06e-6
6.0312,CTEEG_Control_52,1.21e-6
6.0312,CTEEG_Control_53,1.06e-6
6.0312,CTEEG_Control_54,1.05e-6
6.0312,CTEEG_Control_55,6.73e-7
6.0312,CTEEG_Control_56,1.04e-6
6.0312,CTEEG_Control_59,2.24e-6
6.0312,CTEEG_Control_61,2.01e-6
6.0312,CTEEG_Control_62,1e-6
6.0312,CTEEG_Control_65,9.53e-7
6.0391,CTEEG_Control_30,1.89e-6
6.0391,CTEEG_Control_31,1.5e-6
6.0391,CTEEG_Control_32,1.06e-6
6.0391,CTEEG_Control_33,1.42e-6
6.0391,CTEEG_Control_34,1.98e-6
6.0391,CTEEG_Control_35,1.14e-6
6.0391,CTEEG_Control_36,3.04e-6
6.0391,CTEEG_Control_37,2.07e-6
6.0391,CTEEG_Control_38,1.41e-6
6.0391,CTEEG_Control_41,3.25e-6
6.0391,CTEEG_Control_42,2.06e-6
6.0391,CTEEG_Control_43,9.27e-7
6.0391,CTEEG_Control_46,1.09e-6
6.0391,CTEEG_Control_47,1.14e-6
6.0391,CTEEG_Control_48,1.02e-6
6.0391,CTEEG_Control_51,1.06e-6
6.0391,CTEEG_Control_52,1.22e-6
6.0391,CTEEG_Control_53,1.03e-6
6.0391,CTEEG_Control_54,1.06e-6
6.0391,CTEEG_Control_55,6.65e-7
6.0391,CTEEG_Control_56,1.06e-6
6.0391,CTEEG_Control_59,2.18e-6
6.0391,CTEEG_Control_61,2.02e-6
6.0391,CTEEG_Control_62,9.91e-7
6.0391,CTEEG_Control_65,9.55e-7
6.0469,CTEEG_Control_30,1.92e-6
6.0469,CTEEG_Control_31,1.51e-6
6.0469,CTEEG_Control_32,1.07e-6
6.0469,CTEEG_Control_33,1.45e-6
6.0469,CTEEG_Control_34,2.04e-6
6.0469,CTEEG_Control_35,1.11e-6
6.0469,CTEEG_Control_36,3.05e-6
6.0469,CTEEG_Control_37,2.07e-6
6.0469,CTEEG_Control_38,1.4e-6
6.0469,CTEEG_Control_41,3.22e-6
6.0469,CTEEG_Control_42,2.06e-6
6.0469,CTEEG_Control_43,9.44e-7
6.0469,CTEEG_Control_46,1.1e-6
6.0469,CTEEG_Control_47,1.12e-6
6.0469,CTEEG_Control_48,1.01e-6
6.0469,CTEEG_Control_51,1.06e-6
6.0469,CTEEG_Control_52,1.24e-6
6.0469,CTEEG_Control_53,1e-6
6.0469,CTEEG_Control_54,1.07e-6
6.0469,CTEEG_Control_55,6.59e-7
6.0469,CTEEG_Control_56,1.08e-6
6.0469,CTEEG_Control_59,2.12e-6
6.0469,CTEEG_Control_61,2.03e-6
6.0469,CTEEG_Control_62,9.79e-7
6.0469,CTEEG_Control_65,9.55e-7
6.0547,CTEEG_Control_30,1.94e-6
6.0547,CTEEG_Control_31,1.53e-6
6.0547,CTEEG_Control_32,1.07e-6
6.0547,CTEEG_Control_33,1.47e-6
6.0547,CTEEG_Control_34,2.1e-6
6.0547,CTEEG_Control_35,1.08e-6
6.0547,CTEEG_Control_36,3.06e-6
6.0547,CTEEG_Control_37,2.08e-6
6.0547,CTEEG_Control_38,1.38e-6
6.0547,CTEEG_Control_41,3.18e-6
6.0547,CTEEG_Control_42,2.06e-6
6.0547,CTEEG_Control_43,9.61e-7
6.0547,CTEEG_Control_46,1.11e-6
6.0547,CTEEG_Control_47,1.1e-6
6.0547,CTEEG_Control_48,9.94e-7
6.0547,CTEEG_Control_51,1.05e-6
6.0547,CTEEG_Control_52,1.25e-6
6.0547,CTEEG_Control_53,9.75e-7
6.0547,CTEEG_Control_54,1.09e-6
6.0547,CTEEG_Control_55,6.53e-7
6.0547,CTEEG_Control_56,1.1e-6
6.0547,CTEEG_Control_59,2.07e-6
6.0547,CTEEG_Control_61,2.04e-6
6.0547,CTEEG_Control_62,9.68e-7
6.0547,CTEEG_Control_65,9.55e-7
6.0625,CTEEG_Control_30,1.97e-6
6.0625,CTEEG_Control_31,1.55e-6
6.0625,CTEEG_Control_32,1.08e-6
6.0625,CTEEG_Control_33,1.5e-6
6.0625,CTEEG_Control_34,2.16e-6
6.0625,CTEEG_Control_35,1.06e-6
6.0625,CTEEG_Control_36,3.07e-6
6.0625,CTEEG_Control_37,2.1e-6
6.0625,CTEEG_Control_38,1.36e-6
6.0625,CTEEG_Control_41,3.15e-6
6.0625,CTEEG_Control_42,2.05e-6
6.0625,CTEEG_Control_43,9.77e-7
6.0625,CTEEG_Control_46,1.12e-6
6.0625,CTEEG_Control_47,1.08e-6
6.0625,CTEEG_Control_48,9.79e-7
6.0625,CTEEG_Control_51,1.05e-6
6.0625,CTEEG_Control_52,1.26e-6
6.0625,CTEEG_Control_53,9.51e-7
6.0625,CTEEG_Control_54,1.1e-6
6.0625,CTEEG_Control_55,6.49e-7
6.0625,CTEEG_Control_56,1.12e-6
6.0625,CTEEG_Control_59,2.01e-6
6.0625,CTEEG_Control_61,2.04e-6
6.0625,CTEEG_Control_62,9.57e-7
6.0625,CTEEG_Control_65,9.55e-7
6.0703,CTEEG_Control_30,1.99e-6
6.0703,CTEEG_Control_31,1.56e-6
6.0703,CTEEG_Control_32,1.08e-6
6.0703,CTEEG_Control_33,1.53e-6
6.0703,CTEEG_Control_34,2.23e-6
6.0703,CTEEG_Control_35,1.03e-6
6.0703,CTEEG_Control_36,3.08e-6
6.0703,CTEEG_Control_37,2.12e-6
6.0703,CTEEG_Control_38,1.35e-6
6.0703,CTEEG_Control_41,3.11e-6
6.0703,CTEEG_Control_42,2.04e-6
6.0703,CTEEG_Control_43,9.92e-7
6.0703,CTEEG_Control_46,1.14e-6
6.0703,CTEEG_Control_47,1.06e-6
6.0703,CTEEG_Control_48,9.65e-7
6.0703,CTEEG_Control_51,1.06e-6
6.0703,CTEEG_Control_52,1.27e-6
6.0703,CTEEG_Control_53,9.29e-7
6.0703,CTEEG_Control_54,1.12e-6
6.0703,CTEEG_Control_55,6.47e-7
6.0703,CTEEG_Control_56,1.14e-6
6.0703,CTEEG_Control_59,1.95e-6
6.0703,CTEEG_Control_61,2.05e-6
6.0703,CTEEG_Control_62,9.46e-7
6.0703,CTEEG_Control_65,9.54e-7
6.0781,CTEEG_Control_30,2.01e-6
6.0781,CTEEG_Control_31,1.58e-6
6.0781,CTEEG_Control_32,1.09e-6
6.0781,CTEEG_Control_33,1.55e-6
6.0781,CTEEG_Control_34,2.29e-6
6.0781,CTEEG_Control_35,1.01e-6
6.0781,CTEEG_Control_36,3.09e-6
6.0781,CTEEG_Control_37,2.14e-6
6.0781,CTEEG_Control_38,1.33e-6
6.0781,CTEEG_Control_41,3.07e-6
6.0781,CTEEG_Control_42,2.03e-6
6.0781,CTEEG_Control_43,1.01e-6
6.0781,CTEEG_Control_46,1.15e-6
6.0781,CTEEG_Control_47,1.05e-6
6.0781,CTEEG_Control_48,9.52e-7
6.0781,CTEEG_Control_51,1.06e-6
6.0781,CTEEG_Control_52,1.28e-6
6.0781,CTEEG_Control_53,9.09e-7
6.0781,CTEEG_Control_54,1.14e-6
6.0781,CTEEG_Control_55,6.46e-7
6.0781,CTEEG_Control_56,1.16e-6
6.0781,CTEEG_Control_59,1.89e-6
6.0781,CTEEG_Control_61,2.05e-6
6.0781,CTEEG_Control_62,9.35e-7
6.0781,CTEEG_Control_65,9.52e-7
6.0859,CTEEG_Control_30,2.03e-6
6.0859,CTEEG_Control_31,1.6e-6
6.0859,CTEEG_Control_32,1.09e-6
6.0859,CTEEG_Control_33,1.58e-6
6.0859,CTEEG_Control_34,2.35e-6
6.0859,CTEEG_Control_35,9.86e-7
6.0859,CTEEG_Control_36,3.1e-6
6.0859,CTEEG_Control_37,2.16e-6
6.0859,CTEEG_Control_38,1.32e-6
6.0859,CTEEG_Control_41,3.02e-6
6.0859,CTEEG_Control_42,2.02e-6
6.0859,CTEEG_Control_43,1.02e-6
6.0859,CTEEG_Control_46,1.16e-6
6.0859,CTEEG_Control_47,1.04e-6
6.0859,CTEEG_Control_48,9.4e-7
6.0859,CTEEG_Control_51,1.06e-6
6.0859,CTEEG_Control_52,1.29e-6
6.0859,CTEEG_Control_53,8.92e-7
6.0859,CTEEG_Control_54,1.17e-6
6.0859,CTEEG_Control_55,6.47e-7
6.0859,CTEEG_Control_56,1.18e-6
6.0859,CTEEG_Control_59,1.84e-6
6.0859,CTEEG_Control_61,2.05e-6
6.0859,CTEEG_Control_62,9.23e-7
6.0859,CTEEG_Control_65,9.49e-7
6.0938,CTEEG_Control_30,2.05e-6
6.0938,CTEEG_Control_31,1.64e-6
6.0938,CTEEG_Control_32,1.09e-6
6.0938,CTEEG_Control_33,1.61e-6
6.0938,CTEEG_Control_34,2.41e-6
6.0938,CTEEG_Control_35,9.65e-7
6.0938,CTEEG_Control_36,3.11e-6
6.0938,CTEEG_Control_37,2.19e-6
6.0938,CTEEG_Control_38,1.3e-6
6.0938,CTEEG_Control_41,2.97e-6
6.0938,CTEEG_Control_42,2e-6
6.0938,CTEEG_Control_43,1.04e-6
6.0938,CTEEG_Control_46,1.18e-6
6.0938,CTEEG_Control_47,1.03e-6
6.0938,CTEEG_Control_48,9.29e-7
6.0938,CTEEG_Control_51,1.06e-6
6.0938,CTEEG_Control_52,1.29e-6
6.0938,CTEEG_Control_53,8.78e-7
6.0938,CTEEG_Control_54,1.2e-6
6.0938,CTEEG_Control_55,6.5e-7
6.0938,CTEEG_Control_56,1.2e-6
6.0938,CTEEG_Control_59,1.78e-6
6.0938,CTEEG_Control_61,2.04e-6
6.0938,CTEEG_Control_62,9.12e-7
6.0938,CTEEG_Control_65,9.46e-7
6.1016,CTEEG_Control_30,2.06e-6
6.1016,CTEEG_Control_31,1.67e-6
6.1016,CTEEG_Control_32,1.09e-6
6.1016,CTEEG_Control_33,1.64e-6
6.1016,CTEEG_Control_34,2.47e-6
6.1016,CTEEG_Control_35,9.46e-7
6.1016,CTEEG_Control_36,3.11e-6
6.1016,CTEEG_Control_37,2.21e-6
6.1016,CTEEG_Control_38,1.29e-6
6.1016,CTEEG_Control_41,2.93e-6
6.1016,CTEEG_Control_42,1.98e-6
6.1016,CTEEG_Control_43,1.05e-6
6.1016,CTEEG_Control_46,1.19e-6
6.1016,CTEEG_Control_47,1.03e-6
6.1016,CTEEG_Control_48,9.2e-7
6.1016,CTEEG_Control_51,1.07e-6
6.1016,CTEEG_Control_52,1.3e-6
6.1016,CTEEG_Control_53,8.65e-7
6.1016,CTEEG_Control_54,1.23e-6
6.1016,CTEEG_Control_55,6.56e-7
6.1016,CTEEG_Control_56,1.21e-6
6.1016,CTEEG_Control_59,1.73e-6
6.1016,CTEEG_Control_61,2.04e-6
6.1016,CTEEG_Control_62,9.01e-7
6.1016,CTEEG_Control_65,9.43e-7
6.1094,CTEEG_Control_30,2.07e-6
6.1094,CTEEG_Control_31,1.71e-6
6.1094,CTEEG_Control_32,1.09e-6
6.1094,CTEEG_Control_33,1.66e-6
6.1094,CTEEG_Control_34,2.53e-6
6.1094,CTEEG_Control_35,9.3e-7
6.1094,CTEEG_Control_36,3.12e-6
6.1094,CTEEG_Control_37,2.24e-6
6.1094,CTEEG_Control_38,1.27e-6
6.1094,CTEEG_Control_41,2.87e-6
6.1094,CTEEG_Control_42,1.96e-6
6.1094,CTEEG_Control_43,1.07e-6
6.1094,CTEEG_Control_46,1.21e-6
6.1094,CTEEG_Control_47,1.02e-6
6.1094,CTEEG_Control_48,9.14e-7
6.1094,CTEEG_Control_51,1.07e-6
6.1094,CTEEG_Control_52,1.3e-6
6.1094,CTEEG_Control_53,8.55e-7
6.1094,CTEEG_Control_54,1.26e-6
6.1094,CTEEG_Control_55,6.63e-7
6.1094,CTEEG_Control_56,1.23e-6
6.1094,CTEEG_Control_59,1.68e-6
6.1094,CTEEG_Control_61,2.04e-6
6.1094,CTEEG_Control_62,8.9e-7
6.1094,CTEEG_Control_65,9.39e-7
6.1172,CTEEG_Control_30,2.08e-6
6.1172,CTEEG_Control_31,1.75e-6
6.1172,CTEEG_Control_32,1.09e-6
6.1172,CTEEG_Control_33,1.69e-6
6.1172,CTEEG_Control_34,2.58e-6
6.1172,CTEEG_Control_35,9.14e-7
6.1172,CTEEG_Control_36,3.12e-6
6.1172,CTEEG_Control_37,2.26e-6
6.1172,CTEEG_Control_38,1.26e-6
6.1172,CTEEG_Control_41,2.82e-6
6.1172,CTEEG_Control_42,1.93e-6
6.1172,CTEEG_Control_43,1.08e-6
6.1172,CTEEG_Control_46,1.22e-6
6.1172,CTEEG_Control_47,1.02e-6
6.1172,CTEEG_Control_48,9.12e-7
6.1172,CTEEG_Control_51,1.08e-6
6.1172,CTEEG_Control_52,1.3e-6
6.1172,CTEEG_Control_53,8.46e-7
6.1172,CTEEG_Control_54,1.29e-6
6.1172,CTEEG_Control_55,6.72e-7
6.1172,CTEEG_Control_56,1.25e-6
6.1172,CTEEG_Control_59,1.63e-6
6.1172,CTEEG_Control_61,2.03e-6
6.1172,CTEEG_Control_62,8.79e-7
6.1172,CTEEG_Control_65,9.36e-7
6.125,CTEEG_Control_30,2.08e-6
6.125,CTEEG_Control_31,1.79e-6
6.125,CTEEG_Control_32,1.09e-6
6.125,CTEEG_Control_33,1.72e-6
6.125,CTEEG_Control_34,2.64e-6
6.125,CTEEG_Control_35,9e-7
6.125,CTEEG_Control_36,3.13e-6
6.125,CTEEG_Control_37,2.29e-6
6.125,CTEEG_Control_38,1.25e-6
6.125,CTEEG_Control_41,2.77e-6
6.125,CTEEG_Control_42,1.91e-6
6.125,CTEEG_Control_43,1.1e-6
6.125,CTEEG_Control_46,1.24e-6
6.125,CTEEG_Control_47,1.02e-6
6.125,CTEEG_Control_48,9.14e-7
6.125,CTEEG_Control_51,1.08e-6
6.125,CTEEG_Control_52,1.3e-6
6.125,CTEEG_Control_53,8.39e-7
6.125,CTEEG_Control_54,1.32e-6
6.125,CTEEG_Control_55,6.83e-7
6.125,CTEEG_Control_56,1.26e-6
6.125,CTEEG_Control_59,1.59e-6
6.125,CTEEG_Control_61,2.02e-6
6.125,CTEEG_Control_62,8.68e-7
6.125,CTEEG_Control_65,9.31e-7
6.1328,CTEEG_Control_30,2.09e-6
6.1328,CTEEG_Control_31,1.83e-6
6.1328,CTEEG_Control_32,1.09e-6
6.1328,CTEEG_Control_33,1.75e-6
6.1328,CTEEG_Control_34,2.7e-6
6.1328,CTEEG_Control_35,8.89e-7
6.1328,CTEEG_Control_36,3.13e-6
6.1328,CTEEG_Control_37,2.32e-6
6.1328,CTEEG_Control_38,1.23e-6
6.1328,CTEEG_Control_41,2.71e-6
6.1328,CTEEG_Control_42,1.88e-6
6.1328,CTEEG_Control_43,1.11e-6
6.1328,CTEEG_Control_46,1.25e-6
6.1328,CTEEG_Control_47,1.01e-6
6.1328,CTEEG_Control_48,9.17e-7
6.1328,CTEEG_Control_51,1.09e-6
6.1328,CTEEG_Control_52,1.3e-6
6.1328,CTEEG_Control_53,8.34e-7
6.1328,CTEEG_Control_54,1.36e-6
6.1328,CTEEG_Control_55,6.94e-7
6.1328,CTEEG_Control_56,1.28e-6
6.1328,CTEEG_Control_59,1.55e-6
6.1328,CTEEG_Control_61,2.01e-6
6.1328,CTEEG_Control_62,8.57e-7
6.1328,CTEEG_Control_65,9.25e-7
6.1406,CTEEG_Control_30,2.09e-6
6.1406,CTEEG_Control_31,1.87e-6
6.1406,CTEEG_Control_32,1.08e-6
6.1406,CTEEG_Control_33,1.77e-6
6.1406,CTEEG_Control_34,2.75e-6
6.1406,CTEEG_Control_35,8.79e-7
6.1406,CTEEG_Control_36,3.13e-6
6.1406,CTEEG_Control_37,2.34e-6
6.1406,CTEEG_Control_38,1.22e-6
6.1406,CTEEG_Control_41,2.65e-6
6.1406,CTEEG_Control_42,1.85e-6
6.1406,CTEEG_Control_43,1.12e-6
6.1406,CTEEG_Control_46,1.27e-6
6.1406,CTEEG_Control_47,1.01e-6
6.1406,CTEEG_Control_48,9.23e-7
6.1406,CTEEG_Control_51,1.1e-6
6.1406,CTEEG_Control_52,1.3e-6
6.1406,CTEEG_Control_53,8.33e-7
6.1406,CTEEG_Control_54,1.39e-6
6.1406,CTEEG_Control_55,7.06e-7
6.1406,CTEEG_Control_56,1.29e-6
