"","Subject","hmm2_mean.1","hmm2_mean.2","hmm2_sd.1","hmm2_sd.2","hmm2_p1","hmm2_p2","hmm3_mean.1","hmm3_mean.2","hmm3_mean.3","hmm3_sd.1","hmm3_sd.2","hmm3_sd.3","hmm3_p1","hmm3_p2","hmm3_p3","hmm4_mean.1","hmm4_mean.2","hmm4_mean.3","hmm4_mean.4","hmm4_sd.1","hmm4_sd.2","hmm4_sd.3","hmm4_sd.4","hmm4_p1","hmm4_p2","hmm4_p3","hmm4_p4","hmm5_mean.1","hmm5_mean.2","hmm5_mean.3","hmm5_mean.4","hmm5_mean.5","hmm5_sd.1","hmm5_sd.2","hmm5_sd.3","hmm5_sd.4","hmm5_sd.5","hmm5_p1","hmm5_p2","hmm5_p3","hmm5_p4","hmm5_p5","features_class","features_trials","features_scale"
"216","CTEEG060",0.43,0.694,0.067,0.092,0.436170212765957,0.563829787234043,0.732,0.544,0.391,0.075,0.046,0.047,0.418439716312057,0.294326241134752,0.287234042553192,0.571,0.818,0.413,0.687,0.036,0.051,0.058,0.025,0.224822695035461,0.152482269503546,0.373758865248227,0.248936170212766,0.822,0.542,0.391,0.71,0.661,0.049,0.045,0.047,0.016,0.019,0.145390070921986,0.28936170212766,0.287234042553192,0.129078014184397,0.148936170212766,"experiment",1,"RawMidline"
"217","CTEEG002",0.148,0.366,0.036,0.098,0.713197969543147,0.286802030456853,0.176,0.116,0.366,0.019,0.019,0.098,0.376903553299492,0.336294416243655,0.286802030456853,0.158,0.116,0.369,0.188,0.007,0.019,0.096,0.016,0.148477157360406,0.32994923857868,0.281725888324873,0.239847715736041,0.397,0.117,0.17,0.265,0.505,0.024,0.019,0.012,0.049,0.033,0.0621827411167513,0.338832487309645,0.313451776649746,0.213197969543147,0.0723350253807107,"experiment",12,"ZscoredScaled"
"218","CTEEG003",0.212,0.389,0.049,0.104,0.633928571428571,0.366071428571429,0.184,0.441,0.287,0.032,0.105,0.024,0.427083333333333,0.220238095238095,0.352678571428571,0.273,0.185,0.568,0.343,0.014,0.032,0.06,0.032,0.229166666666667,0.430059523809524,0.0818452380952381,0.258928571428571,0.568,0.185,0.368,0.271,0.312,0.06,0.032,0.021,0.013,0.011,0.0818452380952381,0.431547619047619,0.139880952380952,0.214285714285714,0.132440476190476,"experiment",12,"ZscoredScaled"
"219","CTEEG004",0.562,0.325,0.118,0.055,0.366362451108214,0.633637548891786,0.264,0.366,0.574,0.017,0.036,0.116,0.235984354628422,0.426336375488918,0.33767926988266,0.264,0.349,0.626,0.435,0.017,0.024,0.102,0.025,0.235984354628422,0.312907431551499,0.232073011734029,0.21903520208605,0.44,0.626,0.378,0.264,0.332,0.021,0.102,0.014,0.017,0.014,0.186440677966102,0.232073011734029,0.159061277705346,0.235984354628422,0.186440677966102,"experiment",12,"ZscoredScaled"
"220","CTEEG005",0.124,0.193,0.021,0.029,0.628672150411281,0.371327849588719,0.135,0.098,0.194,0.011,0.014,0.029,0.435957696827262,0.195064629847239,0.368977673325499,0.126,0.196,0.148,0.095,0.006,0.028,0.006,0.013,0.267920094007051,0.349001175088132,0.212690951821387,0.170387779083431,0.218,0.126,0.147,0.172,0.095,0.023,0.006,0.005,0.008,0.013,0.17978848413631,0.27144535840188,0.192714453584019,0.18566392479436,0.170387779083431,"experiment",12,"ZscoredScaled"
"221","CTEEG006",0.279,0.13,0.049,0.044,0.332339791356185,0.667660208643815,0.089,0.168,0.284,0.023,0.021,0.046,0.317436661698957,0.371087928464978,0.311475409836066,0.285,0.149,0.187,0.088,0.045,0.011,0.012,0.022,0.305514157973174,0.18628912071535,0.198211624441133,0.309985096870343,0.149,0.186,0.088,0.337,0.254,0.011,0.011,0.022,0.022,0.024,0.18628912071535,0.189269746646796,0.309985096870343,0.110283159463487,0.204172876304024,"experiment",12,"ZscoredScaled"
"222","CTEEG008",0.135,0.247,0.043,0.035,0.614349775784753,0.385650224215247,0.157,0.247,0.074,0.021,0.035,0.028,0.452914798206278,0.385650224215247,0.161434977578475,0.063,0.261,0.184,0.136,0.021,0.029,0.018,0.014,0.12780269058296,0.290358744394619,0.316143497757848,0.265695067264574,0.207,0.26,0.301,0.073,0.151,0.016,0.012,0.014,0.027,0.017,0.236547085201794,0.145739910313901,0.0695067264573991,0.158071748878924,0.390134529147982,"experiment",12,"ZscoredScaled"
"223","CTEEG009",0.169,0.272,0.028,0.097,0.504267668146125,0.495732331853875,0.191,0.3,0.127,0.017,0.074,0.03,0.340901331512462,0.411232502560601,0.247866165926938,0.354,0.126,0.242,0.185,0.072,0.03,0.019,0.014,0.201263229771253,0.241208603618983,0.268521679754182,0.289006486855582,0.125,0.175,0.204,0.248,0.355,0.03,0.009,0.009,0.016,0.072,0.230112666439058,0.192045066575623,0.154831000341413,0.224479344486173,0.198531922157733,"experiment",12,"ZscoredScaled"
"224","CTEEG011",0.259,0.083,0.075,0.03,0.311806256306761,0.688193743693239,0.114,0.062,0.259,0.012,0.017,0.075,0.27547931382442,0.412714429868819,0.311806256306761,0.062,0.19,0.322,0.114,0.017,0.03,0.042,0.011,0.412714429868819,0.15438950554995,0.160443995963673,0.272452068617558,0.364,0.281,0.114,0.062,0.186,0.008,0.026,0.011,0.017,0.027,0.0756811301715439,0.0968718466195762,0.271442986881937,0.412714429868819,0.143289606458123,"experiment",12,"ZscoredScaled"
"225","CTEEG012",0.133,0.225,0.032,0.082,0.584761904761905,0.415238095238095,0.103,0.168,0.251,0.032,0.011,0.053,0.39047619047619,0.255238095238095,0.354285714285714,0.251,0.128,0.08,0.167,0.053,0.008,0.027,0.011,0.354285714285714,0.184761904761905,0.200952380952381,0.26,0.248,0.173,0.126,0.154,0.08,0.054,0.004,0.006,0.008,0.027,0.366666666666667,0.134285714285714,0.160952380952381,0.134285714285714,0.203809523809524,"experiment",12,"ZscoredScaled"
"226","CTEEG013",0.211,0.102,0.029,0.03,0.373310810810811,0.626689189189189,0.231,0.102,0.179,0.016,0.029,0.01,0.228040540540541,0.625,0.146959459459459,0.178,0.076,0.126,0.231,0.011,0.019,0.01,0.016,0.152027027027027,0.298986486486487,0.320945945945946,0.228040540540541,0.193,0.103,0.173,0.224,0.254,0.009,0.03,0.006,0.004,0.01,0.0743243243243243,0.626689189189189,0.0878378378378378,0.14527027027027,0.0658783783783784,"experiment",12,"ZscoredScaled"
"227","CTEEG015",0.347,0.148,0.078,0.048,0.379975874547648,0.620024125452352,0.106,0.191,0.358,0.028,0.027,0.072,0.29794933655006,0.358262967430639,0.3437876960193,0.075,0.192,0.126,0.359,0.016,0.027,0.013,0.072,0.117008443908323,0.352231604342581,0.188178528347407,0.342581423401689,0.173,0.105,0.312,0.227,0.434,0.013,0.028,0.027,0.018,0.038,0.230398069963812,0.291917973462002,0.176115802171291,0.158021712907117,0.143546441495778,"experiment",12,"ZscoredScaled"
"228","CTEEG017",0.202,0.127,0.033,0.016,0.51238591916558,0.48761408083442,0.143,0.204,0.116,0.008,0.032,0.011,0.220338983050847,0.496740547588005,0.282920469361147,0.224,0.143,0.174,0.116,0.027,0.008,0.007,0.011,0.294654498044329,0.215123859191656,0.207301173402868,0.282920469361147,0.174,0.143,0.252,0.205,0.116,0.007,0.008,0.019,0.009,0.011,0.203389830508475,0.217731421121252,0.114732724902216,0.18122555410691,0.282920469361147,"experiment",12,"ZscoredScaled"
"229","CTEEG018",0.372,0.19,0.108,0.03,0.250972762645914,0.749027237354086,0.154,0.205,0.371,0.017,0.019,0.108,0.227626459143969,0.517509727626459,0.254863813229572,0.232,0.193,0.154,0.381,0.011,0.008,0.016,0.107,0.190661478599222,0.356031128404669,0.219844357976654,0.233463035019455,0.305,0.193,0.154,0.507,0.231,0.027,0.009,0.016,0.065,0.01,0.151750972762646,0.356031128404669,0.219844357976654,0.0875486381322957,0.184824902723735,"experiment",12,"ZscoredScaled"
"230","CTEEG019",0.248,0.166,0.038,0.031,0.369565217391304,0.630434782608696,0.197,0.266,0.141,0.014,0.034,0.024,0.45048309178744,0.242753623188406,0.306763285024155,0.105,0.268,0.197,0.15,0.023,0.03,0.014,0.01,0.070048309178744,0.240338164251208,0.460144927536232,0.229468599033816,0.139,0.212,0.195,0.27,0.181,0.024,0.007,0.004,0.03,0.005,0.297101449275362,0.181159420289855,0.136473429951691,0.230676328502415,0.154589371980676,"experiment",12,"ZscoredScaled"
"231","CTEEG021",0.148,0.087,0.024,0.014,0.518089725036179,0.481910274963821,0.124,0.085,0.166,0.009,0.013,0.018,0.26917510853835,0.447178002894356,0.283646888567294,0.166,0.094,0.124,0.072,0.018,0.006,0.009,0.006,0.283646888567294,0.263386396526773,0.26917510853835,0.183791606367583,0.183,0.085,0.125,0.201,0.157,0.008,0.013,0.01,0.003,0.007,0.0419681620839363,0.44862518089725,0.276410998552822,0.0361794500723589,0.196816208393632,"experiment",12,"ZscoredScaled"
"232","CTEEG022",0.496,0.293,0.097,0.056,0.378615891614793,0.621384108385207,0.253,0.542,0.365,0.037,0.088,0.035,0.348956426217503,0.243866715488832,0.407176858293665,0.402,0.338,0.251,0.55,0.021,0.018,0.036,0.087,0.193701940681069,0.237275723178323,0.33650677407543,0.232515562065178,0.402,0.268,0.205,0.55,0.336,0.021,0.016,0.03,0.087,0.018,0.19516660563896,0.235078725741487,0.0944708897839619,0.23288172830465,0.242402050530941,"experiment",12,"ZscoredScaled"
"233","CTEEG023",0.371,0.238,0.051,0.034,0.433667781493868,0.566332218506132,0.415,0.237,0.328,0.036,0.033,0.02,0.211817168338907,0.555183946488294,0.232998885172798,0.373,0.223,0.269,0.187,0.05,0.01,0.016,0.016,0.420289855072464,0.193979933110368,0.283166109253066,0.102564102564103,0.331,0.282,0.208,0.415,0.252,0.018,0.009,0.021,0.035,0.008,0.216276477146042,0.139353400222965,0.274247491638796,0.210702341137124,0.159420289855072,"experiment",12,"ZscoredScaled"
"234","CTEEG024",0.072,0.121,0.018,0.022,0.517526777020448,0.482473222979552,0.086,0.057,0.123,0.006,0.015,0.021,0.31207400194742,0.236611489776047,0.451314508276534,0.141,0.084,0.057,0.104,0.017,0.005,0.015,0.007,0.214703018500487,0.244888023369036,0.236124634858812,0.304284323271665,0.067,0.084,0.042,0.105,0.142,0.005,0.004,0.014,0.007,0.016,0.148003894839338,0.238558909444985,0.0944498539435248,0.307692307692308,0.211295034079844,"experiment",12,"ZscoredScaled"
"235","CTEEG049",0.131,0.246,0.027,0.078,0.488458674609084,0.511541325390916,0.129,0.319,0.206,0.025,0.094,0.019,0.462397617274758,0.1734921816828,0.364110201042442,0.151,0.208,0.32,0.106,0.013,0.018,0.094,0.015,0.263588979895756,0.345495160089352,0.172002978406552,0.21891288160834,0.322,0.132,0.21,0.098,0.163,0.094,0.01,0.017,0.011,0.01,0.169769173492182,0.189128816083395,0.323157110945644,0.145197319434103,0.172747580044676,"experiment",12,"ZscoredScaled"
"236","CTEEG057",0.095,0.158,0.019,0.052,0.586355475763016,0.413644524236984,0.106,0.166,0.069,0.01,0.044,0.016,0.388868940754039,0.385996409335727,0.225134649910233,0.102,0.064,0.14,0.209,0.01,0.015,0.012,0.049,0.395691202872531,0.177019748653501,0.291921005385996,0.135368043087971,0.21,0.114,0.095,0.143,0.063,0.049,0.006,0.006,0.01,0.015,0.133213644524237,0.21508078994614,0.233752244165171,0.2491921005386,0.168761220825853,"experiment",12,"ZscoredScaled"
"237","CTEEG058",0.188,0.297,0.021,0.117,0.654166666666667,0.345833333333333,0.349,0.145,0.198,0.071,0.027,0.014,0.271875,0.242708333333333,0.485416666666667,0.214,0.145,0.19,0.351,0.009,0.027,0.007,0.07,0.171875,0.248958333333333,0.313541666666667,0.265625,0.145,0.293,0.214,0.407,0.19,0.027,0.03,0.009,0.05,0.007,0.248958333333333,0.132291666666667,0.16875,0.136458333333333,0.313541666666667,"experiment",12,"ZscoredScaled"
"238","CTEEG060",0.105,0.203,0.019,0.049,0.574358974358974,0.425641025641026,0.248,0.156,0.1,0.033,0.015,0.015,0.2,0.304273504273504,0.495726495726496,0.115,0.155,0.089,0.248,0.005,0.016,0.01,0.033,0.203418803418803,0.309401709401709,0.287179487179487,0.2,0.114,0.134,0.09,0.247,0.165,0.003,0.007,0.01,0.034,0.008,0.165811965811966,0.136752136752137,0.299145299145299,0.205128205128205,0.193162393162393,"experiment",12,"ZscoredScaled"
"239","CTEEG002",0.148,0.366,0.036,0.098,0.713197969543147,0.286802030456853,0.176,0.116,0.366,0.019,0.019,0.098,0.376903553299492,0.336294416243655,0.286802030456853,0.158,0.116,0.369,0.188,0.007,0.019,0.096,0.016,0.148477157360406,0.32994923857868,0.281725888324873,0.239847715736041,0.397,0.117,0.17,0.265,0.505,0.024,0.019,0.012,0.049,0.033,0.0621827411167513,0.338832487309645,0.313451776649746,0.213197969543147,0.0723350253807107,"experiment",12,"Minmaxscale"
"240","CTEEG003",0.212,0.389,0.049,0.104,0.633928571428571,0.366071428571429,0.184,0.441,0.287,0.032,0.105,0.024,0.427083333333333,0.220238095238095,0.352678571428571,0.273,0.185,0.568,0.343,0.014,0.032,0.06,0.032,0.229166666666667,0.430059523809524,0.0818452380952381,0.258928571428571,0.568,0.185,0.368,0.271,0.312,0.06,0.032,0.021,0.013,0.011,0.0818452380952381,0.431547619047619,0.139880952380952,0.214285714285714,0.132440476190476,"experiment",12,"Minmaxscale"
"241","CTEEG004",0.562,0.325,0.118,0.055,0.366362451108214,0.633637548891786,0.264,0.366,0.574,0.017,0.036,0.116,0.235984354628422,0.426336375488918,0.33767926988266,0.264,0.349,0.626,0.435,0.017,0.024,0.102,0.025,0.235984354628422,0.312907431551499,0.232073011734029,0.21903520208605,0.44,0.626,0.378,0.264,0.332,0.021,0.102,0.014,0.017,0.014,0.186440677966102,0.232073011734029,0.159061277705346,0.235984354628422,0.186440677966102,"experiment",12,"Minmaxscale"
"242","CTEEG005",0.124,0.193,0.021,0.029,0.628672150411281,0.371327849588719,0.135,0.098,0.194,0.011,0.014,0.029,0.435957696827262,0.195064629847239,0.368977673325499,0.126,0.196,0.148,0.095,0.006,0.028,0.006,0.013,0.267920094007051,0.349001175088132,0.212690951821387,0.170387779083431,0.218,0.126,0.147,0.172,0.095,0.023,0.006,0.005,0.008,0.013,0.17978848413631,0.27144535840188,0.192714453584019,0.18566392479436,0.170387779083431,"experiment",12,"Minmaxscale"
"243","CTEEG006",0.279,0.13,0.049,0.044,0.332339791356185,0.667660208643815,0.089,0.168,0.284,0.023,0.021,0.046,0.317436661698957,0.371087928464978,0.311475409836066,0.285,0.149,0.187,0.088,0.045,0.011,0.012,0.022,0.305514157973174,0.18628912071535,0.198211624441133,0.309985096870343,0.149,0.186,0.088,0.337,0.254,0.011,0.011,0.022,0.022,0.024,0.18628912071535,0.189269746646796,0.309985096870343,0.110283159463487,0.204172876304024,"experiment",12,"Minmaxscale"
"244","CTEEG008",0.135,0.247,0.043,0.035,0.614349775784753,0.385650224215247,0.157,0.247,0.074,0.021,0.035,0.028,0.452914798206278,0.385650224215247,0.161434977578475,0.063,0.261,0.184,0.136,0.021,0.029,0.018,0.014,0.12780269058296,0.290358744394619,0.316143497757848,0.265695067264574,0.207,0.26,0.301,0.073,0.151,0.016,0.012,0.014,0.027,0.017,0.236547085201794,0.145739910313901,0.0695067264573991,0.158071748878924,0.390134529147982,"experiment",12,"Minmaxscale"
"245","CTEEG009",0.169,0.272,0.028,0.097,0.504267668146125,0.495732331853875,0.191,0.3,0.127,0.017,0.074,0.03,0.340901331512462,0.411232502560601,0.247866165926938,0.354,0.126,0.242,0.185,0.072,0.03,0.019,0.014,0.201263229771253,0.241208603618983,0.268521679754182,0.289006486855582,0.125,0.175,0.204,0.248,0.355,0.03,0.009,0.009,0.016,0.072,0.230112666439058,0.192045066575623,0.154831000341413,0.224479344486173,0.198531922157733,"experiment",12,"Minmaxscale"
"246","CTEEG011",0.259,0.083,0.075,0.03,0.311806256306761,0.688193743693239,0.114,0.062,0.259,0.012,0.017,0.075,0.27547931382442,0.412714429868819,0.311806256306761,0.062,0.19,0.322,0.114,0.017,0.03,0.042,0.011,0.412714429868819,0.15438950554995,0.160443995963673,0.272452068617558,0.364,0.281,0.114,0.062,0.186,0.008,0.026,0.011,0.017,0.027,0.0756811301715439,0.0968718466195762,0.271442986881937,0.412714429868819,0.143289606458123,"experiment",12,"Minmaxscale"
"247","CTEEG012",0.133,0.225,0.032,0.082,0.584761904761905,0.415238095238095,0.103,0.168,0.251,0.032,0.011,0.053,0.39047619047619,0.255238095238095,0.354285714285714,0.251,0.128,0.08,0.167,0.053,0.008,0.027,0.011,0.354285714285714,0.184761904761905,0.200952380952381,0.26,0.248,0.173,0.126,0.154,0.08,0.054,0.004,0.006,0.008,0.027,0.366666666666667,0.134285714285714,0.160952380952381,0.134285714285714,0.203809523809524,"experiment",12,"Minmaxscale"
"248","CTEEG013",0.211,0.102,0.029,0.03,0.373310810810811,0.626689189189189,0.231,0.102,0.179,0.016,0.029,0.01,0.228040540540541,0.625,0.146959459459459,0.178,0.076,0.126,0.231,0.011,0.019,0.01,0.016,0.152027027027027,0.298986486486487,0.320945945945946,0.228040540540541,0.193,0.103,0.173,0.224,0.254,0.009,0.03,0.006,0.004,0.01,0.0743243243243243,0.626689189189189,0.0878378378378378,0.14527027027027,0.0658783783783784,"experiment",12,"Minmaxscale"
"249","CTEEG015",0.347,0.148,0.078,0.048,0.379975874547648,0.620024125452352,0.106,0.191,0.358,0.028,0.027,0.072,0.29794933655006,0.358262967430639,0.3437876960193,0.075,0.192,0.126,0.359,0.016,0.027,0.013,0.072,0.117008443908323,0.352231604342581,0.188178528347407,0.342581423401689,0.173,0.105,0.312,0.227,0.434,0.013,0.028,0.027,0.018,0.038,0.230398069963812,0.291917973462002,0.176115802171291,0.158021712907117,0.143546441495778,"experiment",12,"Minmaxscale"
"250","CTEEG017",0.202,0.127,0.033,0.016,0.51238591916558,0.48761408083442,0.143,0.204,0.116,0.008,0.032,0.011,0.220338983050847,0.496740547588005,0.282920469361147,0.224,0.143,0.174,0.116,0.027,0.008,0.007,0.011,0.294654498044329,0.215123859191656,0.207301173402868,0.282920469361147,0.174,0.143,0.252,0.205,0.116,0.007,0.008,0.019,0.009,0.011,0.203389830508475,0.217731421121252,0.114732724902216,0.18122555410691,0.282920469361147,"experiment",12,"Minmaxscale"
"251","CTEEG018",0.372,0.19,0.108,0.03,0.250972762645914,0.749027237354086,0.154,0.205,0.371,0.017,0.019,0.108,0.227626459143969,0.517509727626459,0.254863813229572,0.232,0.193,0.154,0.381,0.011,0.008,0.016,0.107,0.190661478599222,0.356031128404669,0.219844357976654,0.233463035019455,0.305,0.193,0.154,0.507,0.231,0.027,0.009,0.016,0.065,0.01,0.151750972762646,0.356031128404669,0.219844357976654,0.0875486381322957,0.184824902723735,"experiment",12,"Minmaxscale"
"252","CTEEG019",0.248,0.166,0.038,0.031,0.369565217391304,0.630434782608696,0.197,0.266,0.141,0.014,0.034,0.024,0.45048309178744,0.242753623188406,0.306763285024155,0.105,0.268,0.197,0.15,0.023,0.03,0.014,0.01,0.070048309178744,0.240338164251208,0.460144927536232,0.229468599033816,0.139,0.212,0.195,0.27,0.181,0.024,0.007,0.004,0.03,0.005,0.297101449275362,0.181159420289855,0.136473429951691,0.230676328502415,0.154589371980676,"experiment",12,"Minmaxscale"
"253","CTEEG021",0.148,0.087,0.024,0.014,0.518089725036179,0.481910274963821,0.124,0.085,0.166,0.009,0.013,0.018,0.26917510853835,0.447178002894356,0.283646888567294,0.166,0.094,0.124,0.072,0.018,0.006,0.009,0.006,0.283646888567294,0.263386396526773,0.26917510853835,0.183791606367583,0.183,0.085,0.125,0.201,0.157,0.008,0.013,0.01,0.003,0.007,0.0419681620839363,0.44862518089725,0.276410998552822,0.0361794500723589,0.196816208393632,"experiment",12,"Minmaxscale"
"254","CTEEG022",0.496,0.293,0.097,0.056,0.378615891614793,0.621384108385207,0.253,0.542,0.365,0.037,0.088,0.035,0.348956426217503,0.243866715488832,0.407176858293665,0.402,0.338,0.251,0.55,0.021,0.018,0.036,0.087,0.193701940681069,0.237275723178323,0.33650677407543,0.232515562065178,0.402,0.268,0.205,0.55,0.336,0.021,0.016,0.03,0.087,0.018,0.19516660563896,0.235078725741487,0.0944708897839619,0.23288172830465,0.242402050530941,"experiment",12,"Minmaxscale"
"255","CTEEG023",0.371,0.238,0.051,0.034,0.433667781493868,0.566332218506132,0.415,0.237,0.328,0.036,0.033,0.02,0.211817168338907,0.555183946488294,0.232998885172798,0.373,0.223,0.269,0.187,0.05,0.01,0.016,0.016,0.420289855072464,0.193979933110368,0.283166109253066,0.102564102564103,0.331,0.282,0.208,0.415,0.252,0.018,0.009,0.021,0.035,0.008,0.216276477146042,0.139353400222965,0.274247491638796,0.210702341137124,0.159420289855072,"experiment",12,"Minmaxscale"
"256","CTEEG024",0.072,0.121,0.018,0.022,0.517526777020448,0.482473222979552,0.086,0.057,0.123,0.006,0.015,0.021,0.31207400194742,0.236611489776047,0.451314508276534,0.141,0.084,0.057,0.104,0.017,0.005,0.015,0.007,0.214703018500487,0.244888023369036,0.236124634858812,0.304284323271665,0.067,0.084,0.042,0.105,0.142,0.005,0.004,0.014,0.007,0.016,0.148003894839338,0.238558909444985,0.0944498539435248,0.307692307692308,0.211295034079844,"experiment",12,"Minmaxscale"
"257","CTEEG049",0.131,0.246,0.027,0.078,0.488458674609084,0.511541325390916,0.129,0.319,0.206,0.025,0.094,0.019,0.462397617274758,0.1734921816828,0.364110201042442,0.151,0.208,0.32,0.106,0.013,0.018,0.094,0.015,0.263588979895756,0.345495160089352,0.172002978406552,0.21891288160834,0.322,0.132,0.21,0.098,0.163,0.094,0.01,0.017,0.011,0.01,0.169769173492182,0.189128816083395,0.323157110945644,0.145197319434103,0.172747580044676,"experiment",12,"Minmaxscale"
"258","CTEEG057",0.095,0.158,0.019,0.052,0.586355475763016,0.413644524236984,0.106,0.166,0.069,0.01,0.044,0.016,0.388868940754039,0.385996409335727,0.225134649910233,0.102,0.064,0.14,0.209,0.01,0.015,0.012,0.049,0.395691202872531,0.177019748653501,0.291921005385996,0.135368043087971,0.21,0.114,0.095,0.143,0.063,0.049,0.006,0.006,0.01,0.015,0.133213644524237,0.21508078994614,0.233752244165171,0.2491921005386,0.168761220825853,"experiment",12,"Minmaxscale"
"259","CTEEG058",0.188,0.297,0.021,0.117,0.654166666666667,0.345833333333333,0.349,0.145,0.198,0.071,0.027,0.014,0.271875,0.242708333333333,0.485416666666667,0.214,0.145,0.19,0.351,0.009,0.027,0.007,0.07,0.171875,0.248958333333333,0.313541666666667,0.265625,0.145,0.293,0.214,0.407,0.19,0.027,0.03,0.009,0.05,0.007,0.248958333333333,0.132291666666667,0.16875,0.136458333333333,0.313541666666667,"experiment",12,"Minmaxscale"
"260","CTEEG060",0.105,0.203,0.019,0.049,0.574358974358974,0.425641025641026,0.248,0.156,0.1,0.033,0.015,0.015,0.2,0.304273504273504,0.495726495726496,0.115,0.155,0.089,0.248,0.005,0.016,0.01,0.033,0.203418803418803,0.309401709401709,0.287179487179487,0.2,0.114,0.134,0.09,0.247,0.165,0.003,0.007,0.01,0.034,0.008,0.165811965811966,0.136752136752137,0.299145299145299,0.205128205128205,0.193162393162393,"experiment",12,"Minmaxscale"
"261","CTEEG002",0.476,0.953,0.078,0.214,0.713197969543147,0.286802030456853,0.537,0.406,0.952,0.041,0.042,0.214,0.376903553299492,0.336294416243655,0.286802030456853,0.497,0.405,0.959,0.563,0.016,0.041,0.211,0.035,0.148477157360406,0.32994923857868,0.281725888324873,0.239847715736041,1.022,0.407,0.524,0.732,1.257,0.052,0.042,0.027,0.106,0.073,0.0621827411167513,0.338832487309645,0.313451776649746,0.213197969543147,0.0723350253807107,"experiment",12,"RawMidline"
"262","CTEEG003",0.616,1.002,0.106,0.228,0.633928571428571,0.366071428571429,0.555,1.116,0.779,0.07,0.229,0.052,0.427083333333333,0.220238095238095,0.352678571428571,0.749,0.556,1.394,0.903,0.031,0.07,0.132,0.07,0.229166666666667,0.430059523809524,0.0818452380952381,0.258928571428571,1.394,0.556,0.956,0.746,0.835,0.132,0.07,0.047,0.028,0.024,0.0818452380952381,0.431547619047619,0.139880952380952,0.214285714285714,0.132440476190476,"experiment",12,"RawMidline"
"263","CTEEG004",1.381,0.863,0.259,0.121,0.366362451108214,0.633637548891786,0.729,0.953,1.407,0.037,0.079,0.254,0.235984354628422,0.426336375488918,0.33767926988266,0.729,0.915,1.523,1.103,0.037,0.053,0.224,0.055,0.235984354628422,0.312907431551499,0.232073011734029,0.21903520208605,1.115,1.522,0.979,0.729,0.879,0.047,0.224,0.031,0.037,0.031,0.186440677966102,0.232073011734029,0.159061277705346,0.235984354628422,0.186440677966102,"experiment",12,"RawMidline"
"264","CTEEG005",0.422,0.575,0.047,0.064,0.628672150411281,0.371327849588719,0.448,0.365,0.576,0.025,0.031,0.063,0.435957696827262,0.195064629847239,0.368977673325499,0.426,0.581,0.475,0.36,0.013,0.062,0.013,0.029,0.267920094007051,0.349001175088132,0.212690951821387,0.170387779083431,0.628,0.427,0.473,0.528,0.36,0.05,0.013,0.011,0.018,0.029,0.17978848413631,0.27144535840188,0.192714453584019,0.18566392479436,0.170387779083431,"experiment",12,"RawMidline"
"265","CTEEG006",0.761,0.435,0.106,0.096,0.332339791356185,0.667660208643815,0.347,0.52,0.773,0.05,0.046,0.101,0.317436661698957,0.371087928464978,0.311475409836066,0.775,0.477,0.56,0.344,0.099,0.024,0.026,0.049,0.305514157973174,0.18628912071535,0.198211624441133,0.309985096870343,0.477,0.558,0.344,0.89,0.707,0.024,0.024,0.049,0.047,0.053,0.18628912071535,0.189269746646796,0.309985096870343,0.110283159463487,0.204172876304024,"experiment",12,"RawMidline"
"266","CTEEG008",0.447,0.693,0.095,0.076,0.614349775784753,0.385650224215247,0.495,0.693,0.312,0.046,0.076,0.061,0.452914798206278,0.385650224215247,0.161434977578475,0.289,0.722,0.555,0.449,0.046,0.064,0.039,0.03,0.12780269058296,0.290358744394619,0.316143497757848,0.265695067264574,0.606,0.72,0.811,0.31,0.482,0.034,0.025,0.031,0.06,0.038,0.236547085201794,0.145739910313901,0.0695067264573991,0.158071748878924,0.390134529147982,"experiment",12,"RawMidline"
"267","CTEEG009",0.522,0.746,0.06,0.212,0.504267668146125,0.495732331853875,0.569,0.808,0.43,0.037,0.162,0.067,0.340901331512462,0.411232502560601,0.247866165926938,0.927,0.428,0.681,0.557,0.158,0.066,0.042,0.03,0.201263229771253,0.241208603618983,0.268521679754182,0.289006486855582,0.425,0.535,0.599,0.694,0.929,0.065,0.019,0.02,0.035,0.158,0.230112666439058,0.192045066575623,0.154831000341413,0.224479344486173,0.198531922157733,"experiment",12,"RawMidline"
"268","CTEEG011",0.719,0.333,0.165,0.066,0.311806256306761,0.688193743693239,0.402,0.287,0.718,0.026,0.038,0.165,0.27547931382442,0.412714429868819,0.311806256306761,0.287,0.567,0.857,0.401,0.038,0.066,0.093,0.025,0.412714429868819,0.15438950554995,0.160443995963673,0.272452068617558,0.948,0.766,0.401,0.287,0.558,0.017,0.056,0.025,0.038,0.06,0.0756811301715439,0.0968718466195762,0.271442986881937,0.412714429868819,0.143289606458123,"experiment",12,"RawMidline"
"269","CTEEG012",0.443,0.643,0.069,0.18,0.584761904761905,0.415238095238095,0.377,0.519,0.701,0.069,0.023,0.117,0.39047619047619,0.255238095238095,0.354285714285714,0.701,0.431,0.326,0.518,0.117,0.017,0.059,0.024,0.354285714285714,0.184761904761905,0.200952380952381,0.26,0.693,0.531,0.427,0.489,0.327,0.118,0.008,0.013,0.017,0.059,0.366666666666667,0.134285714285714,0.160952380952381,0.134285714285714,0.203809523809524,"experiment",12,"RawMidline"
